order_id,order_datetime,channel,store_format,city,city_zone,department,category,brand,sku_id,base_unit_price_aed,discount_aed,unit_price_after_discount_aed,quantity,line_value_aed,promo_used,promo_code_type,ad_channel,campaign,payment_method,device_type,delivery_type,basket_size_items,returned,return_reason,return_value_aed,stock_out_flag,loyalty_member,user_id,age,gender,nationality_group,hour_of_day,day_of_week,order_month
LULU-000087,9/27/2025 22:38,Web,Web DC,Al Ain,Airport Area,Pharmacy,OTC,J&J,SKU-620574,49.25,2.49,46.76,3,140.28,1,Percent,TikTok,FreshersUni,Card,Android,Same-Day,7,0,,0,0,1,CUST-10759,33,Female,South Asian,22,Saturday,2025-09
LULU-000088,8/26/2025 1:54,In-Store POS,Express,Dubai,Mirdif,Grocery,Bakery,Nestlé,SKU-144837,57.22,6.09,51.13,1,51.13,1,Percent,Outdoor,Ramadan2025,Wallet,N/A,Carryout,6,0,,0,0,1,CUST-11820,26,Male,UAE National,1,Tuesday,2025-08
LULU-000089,6/20/2025 13:08,Online App,Web DC,Al Ain,University Area,Electronics,Accessories,Xiaomi,SKU-487743,469.78,96.77,373.01,1,373.01,1,BOGO,In-App,BackToSchool2025,Wallet,Android,Next-Day,11,0,,0,0,1,CUST-11213,34,Male,Arab Expat (non-GCC),13,Friday,2025-06
LULU-000090,10/9/2025 1:09,Online App,Web DC,Dubai,Marina,Home & Living,Bedding,Dettol,SKU-585916,431.64,66.85,364.79,1,364.79,1,Percent,YouTube,WeekendSaver,Apple Pay,iOS,Next-Day,6,0,,0,0,1,CUST-08393,24,Female,South Asian,1,Thursday,2025-10
LULU-000091,5/26/2025 2:37,In-Store POS,Hypermarket,Dubai,Deira,Grocery,Household,Rani,SKU-840031,31.26,3.13,28.13,4,112.52,1,Percent,In-App,WeekendSaver,Card,N/A,Carryout,9,0,,0,0,1,CUST-02017,46,Male,SE Asian,2,Monday,2025-05
LULU-000092,10/10/2025 2:58,In-Store POS,Hypermarket,Sharjah,University Area,Fashion,Accessories,Lulu Fashion,SKU-865297,394.13,30.71,363.42,3,1090.26,1,Percent,Outdoor,SummerHeat,Apple Pay,N/A,Carryout,4,0,,0,0,1,CUST-01700,30,Male,South Asian,2,Friday,2025-10
LULU-000093,10/7/2025 11:51,Web,Web DC,Dubai,Downtown,Grocery,Snacks,Lacnor,SKU-365669,57.31,8.47,48.84,10,488.4,1,Flat,TikTok,WeekendSaver,Apple Pay,Android,Same-Day,11,0,,0,0,1,CUST-09975,44,Female,Western Expat,11,Tuesday,2025-10
LULU-000094,9/23/2025 10:49,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Seafood,Nadec,SKU-474997,12.83,1.1,11.73,5,58.65,1,Percent,SMS,LunchRush,Card,N/A,Carryout,14,0,,0,0,0,CUST-00274,46,Male,South Asian,10,Tuesday,2025-09
LULU-000095,10/10/2025 9:38,In-Store POS,Express,Dubai,Silicon Oasis,Electronics,Accessories,Samsung,SKU-113600,608.11,32.07,576.04,1,576.04,1,Percent,Referral,ResidentsOnly,Card,N/A,Carryout,1,0,,0,0,1,CUST-03128,32,Male,South Asian,9,Friday,2025-10
LULU-000096,9/11/2025 13:00,Online App,Web DC,Ajman,Industrial Area,Home & Living,Décor,Scotch-Brite,SKU-307870,1138.51,86.59,1051.92,2,2103.84,1,Percent,Google Search,ResidentsOnly,Card,Android,Next-Day,1,0,,0,0,0,CUST-00091,34,Male,African Expat,13,Thursday,2025-09
LULU-000097,7/15/2025 18:05,Web,Web DC,Sharjah,Waterfront,Home & Living,Kitchenware,Tefal,SKU-273988,578.17,119.3,458.87,1,458.87,1,Percent,YouTube,Ramadan2025,Card,iOS,Next-Day,10,0,,0,0,1,CUST-00142,36,Female,Arab Expat (non-GCC),18,Tuesday,2025-07
LULU-000098,7/2/2025 23:16,In-Store POS,Hypermarket,Umm Al Quwain,Industrial Area,Fashion,Accessories,BrandX,SKU-417459,112.29,12.16,100.13,2,200.26,1,Flat,SMS,SummerHeat,Card,N/A,Carryout,2,0,,0,0,1,CUST-05930,38,Male,UAE National,23,Wednesday,2025-07
LULU-000099,7/11/2025 17:12,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Frozen,Nestlé,SKU-396167,58.86,4.4,54.46,2,108.92,1,Percent,Email,BackToSchool2025,Cash,N/A,Carryout,8,0,,0,0,0,CUST-07105,36,Male,African Expat,17,Friday,2025-07
LULU-000100,6/11/2025 11:31,Online App,Web DC,Dubai,Downtown,Pharmacy,Medical Devices,Panadol,SKU-564217,106.74,13.4,93.34,1,93.34,1,Percent,Instagram,SummerHeat,Card,Android,Same-Day,5,0,,0,0,0,CUST-02229,29,Female,South Asian,11,Wednesday,2025-06
LULU-000101,5/6/2025 20:49,Online App,Hypermarket,Abu Dhabi,Khalifa City,Home & Living,Cleaning,Dettol,SKU-392866,1191.06,117.57,1073.49,1,1073.49,1,Percent,SMS,SummerHeat,Card,iOS,Next-Day,4,0,,0,0,0,CUST-00831,30,Male,Western Expat,20,Tuesday,2025-05
LULU-000102,5/20/2025 17:27,Web,Web DC,Dubai,Al Quoz,Electronics,Laptops,Apple,SKU-511443,3582.04,542.22,3039.82,1,3039.82,1,Percent,Facebook,WeekendSaver,Card,Android,Next-Day,6,0,,0,0,1,CUST-07804,28,Male,Western Expat,17,Tuesday,2025-05
LULU-000103,7/3/2025 5:20,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Snacks,Nestlé,SKU-163073,21.75,2.35,19.4,2,38.8,1,Percent,SMS,NationalDay,Card,Desktop,Same-Day,10,0,,0,0,1,CUST-11391,30,Female,South Asian,5,Thursday,2025-07
LULU-000104,4/21/2025 20:00,Online App,Web DC,Dubai,Al Quoz,Grocery,Personal Care,Kellogg's,SKU-557191,79.95,8.91,71.04,6,426.24,1,FreeDelivery,Facebook,WeekendSaver,Card,iOS,Same-Day,5,0,,0,0,0,CUST-03060,27,Female,SE Asian,20,Monday,2025-04
LULU-000105,9/17/2025 4:58,Web,Web DC,Sharjah,Industrial Area,Home & Living,Cleaning,Tefal,SKU-617177,632.42,41.05,591.37,1,591.37,1,Flat,Google Search,ResidentsOnly,Google Pay,iOS,Next-Day,4,0,,0,0,1,CUST-08653,38,Female,SE Asian,4,Wednesday,2025-09
LULU-000106,8/8/2025 13:56,In-Store POS,Hypermarket,Dubai,Business Bay,Grocery,Bakery,Lacnor,SKU-353033,29.52,1.51,28.01,3,84.03,1,Percent,Referral,WeekendSaver,Card,N/A,Carryout,14,0,,0,0,1,CUST-03350,26,Male,Western Expat,13,Friday,2025-08
LULU-000107,6/29/2025 12:00,Online App,Web DC,Ajman,Industrial Area,Grocery,Fresh Produce,Lacnor,SKU-177007,73.2,12.04,61.16,6,366.96,1,Percent,Instagram,MidnightMadness,Wallet,iOS,Same-Day,8,0,,0,0,1,CUST-10246,26,Male,Arab Expat (non-GCC),12,Sunday,2025-06
LULU-000108,7/17/2025 15:14,Web,Web DC,Dubai,Marina,Electronics,Accessories,Samsung,SKU-532247,226.98,30.78,196.2,1,196.2,1,Flat,Google Search,LunchRush,Wallet,Desktop,Next-Day,3,0,,0,0,1,CUST-02502,19,Male,South Asian,15,Thursday,2025-07
LULU-000109,10/2/2025 18:07,Web,Web DC,Dubai,Mirdif,Electronics,Gaming,HP,SKU-131404,335.96,54.8,281.16,1,281.16,1,BOGO,Instagram,BackToSchool2025,Card,Android,Next-Day,5,1,Late delivery,247.64,0,1,CUST-06981,29,Male,SE Asian,18,Thursday,2025-10
LULU-000110,5/10/2025 3:00,In-Store POS,Hypermarket,Dubai,JBR,Home & Living,Kitchenware,Prestige,SKU-832771,967.9,42.11,925.79,5,4628.95,1,Percent,SMS,FreshersUni,Cash,N/A,Carryout,3,0,,0,0,1,CUST-02856,30,Male,South Asian,3,Saturday,2025-05
LULU-000111,7/5/2025 9:58,Online App,Web DC,Dubai,Deira,Grocery,Seafood,Nadec,SKU-218194,44.53,7.47,37.06,8,296.48,1,Flat,Google Search,Ramadan2025,Card,Android,Same-Day,6,0,,0,0,1,CUST-10532,41,Female,Western Expat,9,Saturday,2025-07
LULU-000112,8/9/2025 15:20,Web,Web DC,Ras Al Khaimah,Industrial Area,Electronics,Tablets,HP,SKU-640535,3355.63,222.35,3133.28,1,3133.28,1,Percent,Facebook,FreshersUni,Card,Android,Next-Day,13,1,Late delivery,1375.47,0,0,CUST-10846,37,Male,Arab Expat (non-GCC),15,Saturday,2025-08
LULU-000113,9/4/2025 15:40,In-Store POS,Hypermarket,Dubai,Bur Dubai,Home & Living,Kitchenware,Scotch-Brite,SKU-924261,298.74,10.58,288.16,6,1728.96,1,Flat,Outdoor,FreshersUni,Cash,N/A,Carryout,5,0,,0,0,1,CUST-10151,33,Male,South Asian,15,Thursday,2025-09
LULU-000114,9/2/2025 6:49,In-Store POS,Express,Dubai,Business Bay,Fashion,Womenswear,Adidas,SKU-534412,353.21,43.87,309.34,2,618.68,1,Flat,SMS,MidnightMadness,Card,N/A,Carryout,4,0,,0,0,0,CUST-10339,20,Male,SE Asian,6,Tuesday,2025-09
LULU-000115,5/11/2025 17:01,In-Store POS,Hypermarket,Sharjah,Airport Area,Grocery,Meat & Poultry,Al Ain,SKU-555714,29.29,3.07,26.22,3,78.66,1,Flat,Outdoor,BackToSchool2025,Card,N/A,Carryout,7,0,,0,0,0,CUST-09417,32,Female,SE Asian,17,Sunday,2025-05
LULU-000116,10/13/2025 6:44,In-Store POS,Hypermarket,Abu Dhabi,Saadiyat,Bakery Counter,Sandwiches,Lulu Bakery,SKU-180812,95.47,6.26,89.21,3,267.63,1,Flat,Referral,NationalDay,Card,N/A,Carryout,7,0,,0,0,1,CUST-08421,31,Female,South Asian,6,Monday,2025-10
LULU-000117,7/16/2025 20:36,Web,Web DC,Al Ain,City Center,Fashion,Footwear,BrandX,SKU-400716,304.19,62.91,241.28,1,241.28,1,Percent,Email,WeekendSaver,Card,Android,Next-Day,7,0,,0,0,1,CUST-08909,53,Male,SE Asian,20,Wednesday,2025-07
LULU-000118,9/7/2025 3:37,In-Store POS,Hypermarket,Ajman,Airport Area,Grocery,Bakery,Nestlé,SKU-855463,12.99,0.94,12.05,9,108.45,1,Percent,SMS,FreshersUni,Card,N/A,Carryout,14,0,,0,0,0,CUST-01024,29,Female,UAE National,3,Sunday,2025-09
LULU-000119,7/30/2025 6:31,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Dairy & Eggs,Nadec,SKU-582454,34.83,2.43,32.4,12,388.8,1,Percent,In-App,NationalDay,Cash,N/A,Carryout,6,0,,0,0,0,CUST-07105,18,Female,UAE National,6,Wednesday,2025-07
LULU-000120,8/13/2025 20:04,Online App,Web DC,Dubai,Al Barsha,Electronics,Tablets,Samsung,SKU-646174,2264.32,404.76,1859.56,2,3719.12,1,Percent,Email,MidnightMadness,Google Pay,Android,Next-Day,4,0,,0,0,0,CUST-01790,30,Female,African Expat,20,Wednesday,2025-08
LULU-000121,7/1/2025 18:29,Online App,Web DC,Abu Dhabi,Yas Island,Fashion,Kidswear,Levi's,SKU-323738,368.71,55.89,312.82,5,1564.1,1,Percent,Email,SummerHeat,Card,iOS,Next-Day,2,0,,0,0,1,CUST-10572,43,Male,African Expat,18,Tuesday,2025-07
LULU-000122,4/28/2025 12:47,Web,Web DC,Abu Dhabi,Corniche,Electronics,Accessories,Samsung,SKU-633221,395.6,58.1,337.5,1,337.5,1,Percent,TikTok,MidnightMadness,Card,iOS,Next-Day,10,0,,0,0,1,CUST-04071,24,Male,South Asian,12,Monday,2025-04
LULU-000123,10/4/2025 11:10,Online App,Web DC,Sharjah,Airport Area,Grocery,Dairy & Eggs,Rani,SKU-440644,11.77,1.84,9.93,6,59.58,1,Percent,Instagram,BackToSchool2025,Card,Android,Same-Day,8,0,,0,0,1,CUST-06716,35,Male,SE Asian,11,Saturday,2025-10
LULU-000124,4/29/2025 0:14,In-Store POS,Hypermarket,Dubai,Al Quoz,Home & Living,Kitchenware,Vileda,SKU-315955,172.61,22.61,150,1,150,1,Percent,Email,BackToSchool2025,Card,N/A,Carryout,7,0,,0,0,0,CUST-00692,18,Male,UAE National,0,Tuesday,2025-04
LULU-000125,9/26/2025 1:24,Online App,Web DC,Dubai,JBR,Fashion,Footwear,Mango,SKU-232274,178.89,35.05,143.84,2,287.68,1,Flat,Google Search,WeekendSaver,Card,iOS,Next-Day,5,1,Other,271.31,0,1,CUST-07999,34,Female,Western Expat,1,Friday,2025-09
LULU-000126,9/3/2025 1:36,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Frozen,Nadec,SKU-270462,12.44,1.68,10.76,4,43.04,1,Flat,SMS,BackToSchool2025,Cash,N/A,Carryout,7,0,,0,0,1,CUST-05129,38,Male,Arab Expat (non-GCC),1,Wednesday,2025-09
LULU-000127,5/2/2025 18:12,Online App,Web DC,Dubai,Marina,Grocery,Dairy & Eggs,Coca-Cola,SKU-202982,21.91,1.91,20,5,100,1,Flat,Instagram,MidnightMadness,Wallet,Android,Same-Day,10,0,,0,0,0,CUST-10398,34,Male,Arab Expat (non-GCC),18,Friday,2025-05
LULU-000128,8/24/2025 8:27,Online App,Web DC,Dubai,Al Barsha,Grocery,Bakery,Lacnor,SKU-551103,74.49,4.53,69.96,3,209.88,1,Flat,Google Search,LunchRush,Wallet,iOS,Same-Day,5,0,,0,0,0,CUST-04600,25,Female,Arab Expat (non-GCC),8,Sunday,2025-08
LULU-000129,10/8/2025 11:04,In-Store POS,Express,Al Ain,Old Town,Grocery,Meat & Poultry,Rainbow,SKU-162521,54.96,9.33,45.63,4,182.52,1,Flat,SMS,BackToSchool2025,Card,N/A,Carryout,10,0,,0,0,1,CUST-04555,36,Male,South Asian,11,Wednesday,2025-10
LULU-000130,5/10/2025 20:49,Online App,Web DC,Dubai,Downtown,Electronics,Mobiles,Xiaomi,SKU-583744,4897.52,541.43,4356.09,1,4356.09,1,BOGO,Email,NationalDay,Card,iOS,Next-Day,5,0,,0,0,0,CUST-05642,32,Male,South Asian,20,Saturday,2025-05
LULU-000131,4/21/2025 8:05,In-Store POS,Hypermarket,Ras Al Khaimah,Industrial Area,Electronics,Gaming,Apple,SKU-800815,485.54,72.29,413.25,1,413.25,1,Flat,Outdoor,FreshersUni,Wallet,N/A,Carryout,5,0,,0,0,0,CUST-07561,33,Female,GCC Expat,8,Monday,2025-04
LULU-000132,7/29/2025 6:26,Online App,Web DC,Al Ain,Old Town,Home & Living,Kitchenware,Tefal,SKU-951463,1096.23,93.77,1002.46,3,3007.38,1,Percent,YouTube,NationalDay,Wallet,iOS,Next-Day,6,0,,0,0,0,CUST-09889,27,Male,South Asian,6,Tuesday,2025-07
LULU-000133,9/20/2025 21:41,In-Store POS,Express,Fujairah,Industrial Area,Fashion,Womenswear,BrandX,SKU-346554,302.13,31.99,270.14,5,1350.7,1,Percent,Outdoor,NationalDay,Cash,N/A,Carryout,4,0,,0,0,1,CUST-06577,28,Male,South Asian,21,Saturday,2025-09
LULU-000134,4/28/2025 17:43,Web,Hypermarket,Al Ain,Airport Area,Home & Living,Décor,Tefal,SKU-249953,138.1,11.54,126.56,1,126.56,1,Percent,Referral,ResidentsOnly,Card,iOS,Next-Day,11,0,,0,0,0,CUST-00065,52,Female,South Asian,17,Monday,2025-04
LULU-000135,8/22/2025 18:40,In-Store POS,Hypermarket,Dubai,Marina,Grocery,Dairy & Eggs,Rainbow,SKU-405854,42.13,2.95,39.18,3,117.54,1,Percent,Email,SummerHeat,Card,N/A,Carryout,8,0,,0,0,1,CUST-00454,27,Male,South Asian,18,Friday,2025-08
LULU-000136,4/29/2025 23:48,In-Store POS,Hypermarket,Dubai,JBR,Grocery,Beverages,Rainbow,SKU-462340,38.38,2.02,36.36,5,181.8,1,Flat,Outdoor,FreshersUni,Card,N/A,Carryout,10,0,,0,0,0,CUST-07092,53,Male,Arab Expat (non-GCC),23,Tuesday,2025-04
LULU-000137,8/28/2025 13:41,In-Store POS,Express,Dubai,Marina,Electronics,Laptops,Samsung,SKU-676891,4799.67,594.53,4205.14,1,4205.14,1,Percent,Outdoor,WeekendSaver,Card,N/A,Carryout,3,0,,0,0,1,CUST-07657,37,Male,Western Expat,13,Thursday,2025-08
LULU-000138,6/9/2025 17:03,Online App,Web DC,Umm Al Quwain,Industrial Area,Grocery,Dairy & Eggs,Almarai,SKU-402061,12.05,1.82,10.23,1,10.23,1,Flat,Google Search,BackToSchool2025,Google Pay,Android,Same-Day,3,0,,0,0,1,CUST-04727,23,Male,Western Expat,17,Monday,2025-06
LULU-000139,7/21/2025 14:11,In-Store POS,Hypermarket,Abu Dhabi,Khalifa City,Fashion,Womenswear,Mango,SKU-931126,205.8,39.78,166.02,4,664.08,1,Flat,Outdoor,MidnightMadness,Card,N/A,Carryout,8,0,,0,0,1,CUST-01014,36,Female,UAE National,14,Monday,2025-07
LULU-000140,10/12/2025 23:51,In-Store POS,Express,Abu Dhabi,Al Shawamekh,Grocery,Fresh Produce,Rani,SKU-771942,36.52,1.31,35.21,6,211.26,1,Percent,SMS,ResidentsOnly,Card,N/A,Carryout,8,0,,0,0,1,CUST-02111,48,Female,SE Asian,23,Sunday,2025-10
LULU-000141,7/28/2025 15:03,Online App,Web DC,Dubai,JBR,Pharmacy,Medical Devices,GSK,SKU-682149,227.99,8.53,219.46,4,877.84,1,Flat,Instagram,NationalDay,Card,Desktop,Same-Day,3,0,,0,0,1,CUST-10903,18,Male,South Asian,15,Monday,2025-07
LULU-000142,4/21/2025 5:05,Online App,Web DC,Abu Dhabi,Mussafah,Fashion,Kidswear,Levi's,SKU-236578,286.77,27.23,259.54,1,259.54,1,Percent,Email,NationalDay,Card,iOS,Next-Day,7,0,,0,0,1,CUST-09546,24,Female,African Expat,5,Monday,2025-04
LULU-000143,6/21/2025 23:56,Online App,Web DC,Abu Dhabi,Khalifa City,Electronics,Accessories,Samsung,SKU-403383,606.32,83.01,523.31,1,523.31,1,Percent,Google Search,SummerHeat,Card,Android,Next-Day,7,1,Changed mind,416.66,0,0,CUST-00981,33,Female,SE Asian,23,Saturday,2025-06
LULU-000144,6/10/2025 23:46,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Electronics,Tablets,HP,SKU-982533,4310.86,406.35,3904.51,1,3904.51,1,Percent,Outdoor,LunchRush,Cash,N/A,Carryout,6,0,,0,0,0,CUST-11636,24,Male,Western Expat,23,Tuesday,2025-06
LULU-000145,8/24/2025 8:57,Online App,Web DC,Umm Al Quwain,Waterfront,Grocery,Fresh Produce,Coca-Cola,SKU-895713,67.27,6.06,61.21,3,183.63,1,FreeDelivery,Google Search,ResidentsOnly,Card,iOS,Same-Day,7,0,,0,0,0,CUST-06904,40,Male,Other,8,Sunday,2025-08
LULU-000146,10/5/2025 8:24,In-Store POS,Express,Dubai,Deira,Grocery,Fresh Produce,Rainbow,SKU-183765,9.96,0.36,9.6,3,28.8,1,Flat,Outdoor,ResidentsOnly,Card,N/A,Carryout,5,0,,0,0,0,CUST-01392,27,Male,South Asian,8,Sunday,2025-10
LULU-000147,8/8/2025 9:30,In-Store POS,Hypermarket,Fujairah,Industrial Area,Fashion,Footwear,Puma,SKU-739641,145.52,23.66,121.86,3,365.58,1,Percent,Email,Ramadan2025,Card,N/A,Carryout,7,0,,0,0,1,CUST-09809,37,Female,South Asian,9,Friday,2025-08
LULU-000148,6/10/2025 11:24,In-Store POS,Express,Abu Dhabi,Al Shawamekh,Grocery,Beverages,Nestlé,SKU-209700,48.39,4.61,43.78,4,175.12,1,Flat,In-App,WeekendSaver,Cash,N/A,Carryout,10,0,,0,0,0,CUST-02731,41,Female,SE Asian,11,Tuesday,2025-06
LULU-000149,5/17/2025 11:19,Online App,Web DC,Dubai,Business Bay,Grocery,Personal Care,Al Ain,SKU-518457,27.26,2.95,24.31,5,121.55,1,Percent,TikTok,WeekendSaver,Card,iOS,Same-Day,10,0,,0,0,1,CUST-04648,38,Female,South Asian,11,Saturday,2025-05
LULU-000150,10/14/2025 16:03,Online App,Hypermarket,Dubai,Business Bay,Fashion,Menswear,Mango,SKU-857383,380.68,74.19,306.49,4,1225.96,1,Flat,YouTube,NationalDay,Card,iOS,Next-Day,5,0,,0,0,1,CUST-04606,24,Female,Arab Expat (non-GCC),16,Tuesday,2025-10
LULU-000151,8/2/2025 10:34,Online App,Web DC,Ajman,Suburb,Grocery,Beverages,Kellogg's,SKU-604224,26.69,1.67,25.02,2,50.04,1,Percent,Email,ResidentsOnly,Cash,Android,Same-Day,11,0,,0,0,0,CUST-07339,37,Male,Western Expat,10,Saturday,2025-08
LULU-000152,9/2/2025 12:38,In-Store POS,Hypermarket,Al Ain,Waterfront,Grocery,Seafood,Rainbow,SKU-671135,5.89,0.69,5.2,2,10.4,1,FreeDelivery,Outdoor,BackToSchool2025,Card,N/A,Carryout,4,0,,0,0,1,CUST-08180,32,Male,UAE National,12,Tuesday,2025-09
LULU-000153,7/31/2025 22:26,Online App,Hypermarket,Abu Dhabi,Corniche,Pharmacy,Vitamins,J&J,SKU-373011,263.36,33.86,229.5,1,229.5,1,Percent,Email,MidnightMadness,Card,Android,Same-Day,7,0,,0,0,0,CUST-00701,25,Female,UAE National,22,Thursday,2025-07
LULU-000154,8/30/2025 13:46,Online App,Web DC,Dubai,Al Quoz,Electronics,Gaming,Samsung,SKU-805131,718.85,84.04,634.81,1,634.81,1,Percent,TikTok,ResidentsOnly,Google Pay,iOS,Next-Day,11,0,,0,0,1,CUST-10653,23,Female,African Expat,13,Saturday,2025-08
LULU-000155,9/24/2025 10:09,Web,Web DC,Sharjah,University Area,Electronics,Laptops,Lenovo,SKU-292940,1993.49,340.29,1653.2,1,1653.2,1,Flat,Instagram,Ramadan2025,Wallet,Android,Next-Day,1,0,,0,0,1,CUST-06177,29,Female,GCC Expat,10,Wednesday,2025-09
LULU-000156,7/28/2025 8:23,In-Store POS,Hypermarket,Ajman,Airport Area,Home & Living,Kitchenware,Prestige,SKU-734066,913.95,73.21,840.74,2,1681.48,1,Percent,In-App,FreshersUni,Wallet,N/A,Carryout,2,0,,0,0,0,CUST-06106,18,Male,SE Asian,8,Monday,2025-07
LULU-000157,5/11/2025 18:28,Web,Web DC,Dubai,Downtown,Electronics,Mobiles,Sony,SKU-177166,1947.66,381.84,1565.82,2,3131.64,1,Percent,Google Search,BackToSchool2025,Card,Android,Next-Day,1,0,,0,0,1,CUST-04838,36,Female,Arab Expat (non-GCC),18,Sunday,2025-05
LULU-000158,7/24/2025 16:29,Web,Web DC,Al Ain,University Area,Home & Living,Furniture,Ikea-ish,SKU-478695,971.9,194.28,777.62,1,777.62,1,Percent,Facebook,Ramadan2025,Cash,Android,Next-Day,3,0,,0,0,1,CUST-05042,35,Female,South Asian,16,Thursday,2025-07
LULU-000159,8/18/2025 6:56,Web,Web DC,Abu Dhabi,Saadiyat,Pharmacy,Vitamins,GSK,SKU-197272,152.61,20.11,132.5,4,530,1,Percent,Instagram,Ramadan2025,Cash,Android,Same-Day,4,0,,0,0,1,CUST-09202,23,Male,South Asian,6,Monday,2025-08
LULU-000160,10/4/2025 19:19,In-Store POS,Hypermarket,Dubai,Mirdif,Home & Living,Cleaning,Tefal,SKU-930913,423.21,44.01,379.2,2,758.4,1,Percent,Outdoor,SummerHeat,Card,N/A,Carryout,6,0,,0,0,0,CUST-03434,32,Female,Arab Expat (non-GCC),19,Saturday,2025-10
LULU-000161,10/4/2025 1:01,Online App,Web DC,Dubai,Downtown,Home & Living,Cleaning,Vileda,SKU-798593,180.3,33.43,146.87,4,587.48,1,Flat,TikTok,Ramadan2025,Wallet,iOS,Next-Day,7,0,,0,0,0,CUST-09591,42,Male,Western Expat,1,Saturday,2025-10
LULU-000162,5/12/2025 21:00,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Grocery,Household,Almarai,SKU-400835,54.65,3.83,50.82,5,254.1,1,Percent,SMS,NationalDay,Cash,N/A,Carryout,10,0,,0,0,1,CUST-02538,29,Female,South Asian,21,Monday,2025-05
LULU-000163,4/26/2025 4:37,In-Store POS,Hypermarket,Abu Dhabi,Yas Island,Grocery,Baby,Rainbow,SKU-560857,67.45,8.78,58.67,3,176.01,1,Percent,SMS,Ramadan2025,Wallet,N/A,Carryout,7,0,,0,0,1,CUST-04288,28,Male,Arab Expat (non-GCC),4,Saturday,2025-04
LULU-000164,4/24/2025 8:31,Online App,Web DC,Sharjah,City Center,Home & Living,Bedding,Ikea-ish,SKU-979552,754.91,86.39,668.52,1,668.52,1,Percent,Referral,MidnightMadness,Card,Android,Next-Day,1,0,,0,0,1,CUST-07133,30,Female,SE Asian,8,Thursday,2025-04
LULU-000165,9/29/2025 11:30,In-Store POS,Hypermarket,Dubai,Al Barsha,Electronics,Mobiles,Apple,SKU-977986,1229.89,136.02,1093.87,1,1093.87,1,Percent,Email,LunchRush,Cash,N/A,Carryout,5,0,,0,0,1,CUST-02713,30,Female,SE Asian,11,Monday,2025-09
LULU-000166,7/20/2025 11:05,In-Store POS,Hypermarket,Al Ain,Airport Area,Pharmacy,Baby Care,GSK,SKU-289052,213.1,15.62,197.48,1,197.48,1,Percent,Email,MidnightMadness,Cash,N/A,Carryout,3,0,,0,0,1,CUST-06191,30,Male,South Asian,11,Sunday,2025-07
LULU-000167,8/27/2025 13:57,Online App,Web DC,Abu Dhabi,Corniche,Grocery,Bakery,Kellogg's,SKU-535535,44.74,2.86,41.88,11,460.68,1,Percent,Google Search,ResidentsOnly,Wallet,iOS,Same-Day,8,0,,0,0,1,CUST-01161,33,Female,SE Asian,13,Wednesday,2025-08
LULU-000168,8/21/2025 18:52,In-Store POS,Express,Dubai,Marina,Fashion,Womenswear,Mango,SKU-946906,237.01,33.91,203.1,1,203.1,1,Percent,Email,BackToSchool2025,Card,N/A,Carryout,4,0,,0,0,1,CUST-11932,32,Male,South Asian,18,Thursday,2025-08
LULU-000169,8/26/2025 13:11,In-Store POS,Hypermarket,Dubai,Downtown,Grocery,Snacks,Nadec,SKU-283135,47.57,5.17,42.4,1,42.4,1,BOGO,Referral,WeekendSaver,Cash,N/A,Carryout,10,0,,0,0,1,CUST-01808,33,Female,Western Expat,13,Tuesday,2025-08
LULU-000170,6/15/2025 21:43,In-Store POS,Express,Dubai,JBR,Fashion,Accessories,Levi's,SKU-276315,143.53,15.7,127.83,1,127.83,1,Percent,Email,Ramadan2025,Cash,N/A,Carryout,5,0,,0,0,1,CUST-10413,21,Male,African Expat,21,Sunday,2025-06
LULU-000171,5/1/2025 17:03,Online App,Web DC,Dubai,Downtown,Electronics,Accessories,Sony,SKU-124984,398.75,104.39,294.36,1,294.36,1,Percent,SMS,Ramadan2025,Wallet,Android,Next-Day,6,0,,0,0,1,CUST-05127,18,Male,SE Asian,17,Thursday,2025-05
LULU-000172,6/1/2025 23:39,In-Store POS,Hypermarket,Dubai,Deira,Electronics,Mobiles,LG,SKU-696034,2984.35,417.49,2566.86,1,2566.86,1,Percent,In-App,MidnightMadness,Wallet,N/A,Carryout,5,0,,0,0,0,CUST-10040,20,Female,Other,23,Sunday,2025-06
LULU-000173,7/25/2025 9:22,In-Store POS,Hypermarket,Abu Dhabi,Mussafah,Pharmacy,OTC,VitX,SKU-670003,37.61,2.07,35.54,4,142.16,1,Flat,Email,SummerHeat,Wallet,N/A,Carryout,7,0,,0,0,0,CUST-10730,32,Male,African Expat,9,Friday,2025-07
LULU-000174,10/4/2025 6:08,Online App,Hypermarket,Abu Dhabi,Yas Island,Home & Living,Bedding,Tefal,SKU-726467,229.74,23.92,205.82,1,205.82,1,Percent,Google Search,ResidentsOnly,Card,iOS,Next-Day,6,0,,0,0,0,CUST-01129,32,Male,GCC Expat,6,Saturday,2025-10
